ACSSF,2011m1,co,000,0018,0000096,4503,2404,1910,1469,1197,511,1958,1843,666,2628,1880,1545,1528,298,1710,1132,1012,4714,4510,4368,2176,1798,2237,2192,302,4322,3630,2575,1395,990,1169,1084,471,820,609,8398,8372,4322,4503,3296,2694,2461,4714,4569,2269,4322,3630,2575,1778,1637,1025
ACSSF,2011m1,co,000,0018,0000097,5198,3549,3010,1452,2496,76,1864,1885,286,2866,2129,1808,787,1205,1660,1655,131,3228,2705,2564,801,822,1710,1698,218,3241,2361,2113,931,1069,666,230,260,256,954,10026,9429,3241,5198,4393,3267,2855,3228,3122,1107,3241,2361,2113,1731,756,970
ACSSF,2011m1,co,000,0018,0000098,1615,4114,2414,1631,1847,1034,3978,3227,2325,4527,4200,1640,4121,1559,2362,1748,1750,4323,4089,3495,2030,1411,2407,2026,1105,6504,5569,3345,1668,2268,1344,713,1093,522,1148,0,6504,6504,1615,4292,4160,4901,4323,3802,2691,6504,5569,3345,2781,2126,1211
ACSSF,2011m1,co,000,0018,0000099,986,2098,817,773,12,275,1747,1454,939,2325,2427,2177,426,1774,987,987,201,3403,4146,4449,1257,1859,2608,2618,110,2662,2116,2182,1479,435,696,740,653,704,451,875,2742,2662,986,3146,2826,1704,3403,3956,2110,2662,2116,2182,1587,1416,792
ACSSF,2011m1,co,000,0018,0000100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9678,9299,1463,4539,2500,2335,954,4307,3595,2593,1463,658,1209,1050,376,503
ACSSF,2011m1,co,000,0018,0000101,3174,2166,1221,875,743,201,1896,1698,870,1389,767,789,161,301,1194,1179,180,3121,3197,3105,269,970,1444,1289,554,2049,1776,1163,733,335,219,239,380,134,380,5378,5944,2049,3174,2365,2123,1128,3121,3020,1152,2049,1776,1163,878,457,395
ACSSF,2011m1,co,000,0018,0000102,,,,,,,,,,,,,,,,,,,,,,,,,,1438,1069,1012,821,208,229,154,359,108,406,881,1701,1438,730,2279,2291,911,2286,2403,929,1438,1069,1012,852,426,442
ACSSF,2011m1,co,000,0018,0000103,3400,2830,2593,1003,1824,1745,2214,2219,707,3465,3526,3543,1172,537,1717,1678,459,2319,2406,1952,1378,316,850,810,164,,,,,,,,,,,5963,6372,3150,3400,3838,4027,2698,2319,2062,1402,3150,2965,1631,860,865,320
ACSSF,2011m1,co,000,0018,0000104,,,,,,,,,,,,,,,,,,,,,,,,,,2294,2041,954,442,307,330,154,134,247,531,6465,6246,2294,3872,3933,3485,1430,1693,1500,725,2294,2041,954,551,355,540
ACSSF,2011m1,co,000,0018,0000105,1263,3267,1964,1624,749,415,2509,2364,607,3417,2364,2296,677,263,2113,2103,334,4112,4368,4307,1009,1473,2687,2628,580,3394,2880,1656,783,928,683,563,460,637,753,1052,3533,3394,1263,3883,3709,1270,4112,4144,1893,3394,2880,1656,1195,1071,1012
ACSSF,2011m1,co,000,0018,0000106,2164,1217,350,330,122,201,1192,601,1030,1901,1753,1445,775,491,762,761,83,1929,1894,1766,702,1022,917,917,201,2008,1784,1236,878,460,216,81,340,201,307,3707,4111,2008,2164,2034,1682,1365,1929,1877,1229,2008,1784,1236,1126,429,307
ACSSF,2011m1,co,000,0018,0000107,3848,1769,1183,201,1186,97,1336,1041,464,2589,1942,1733,497,719,1386,1215,624,3383,3374,3229,1169,736,1255,1255,201,2353,2206,1497,1039,552,713,156,345,169,357,5907,5921,2353,3848,2794,2335,1474,3383,3240,1174,2353,2206,1497,1235,797,397
ACSSF,2011m1,co,000,0018,0000108,3386,1582,798,798,201,201,1270,1270,201,2761,2705,2464,1191,275,752,752,201,2601,2496,2388,987,617,981,981,201,,,,,,,,,,,5592,5606,1758,3386,2828,2750,1214,2601,2544,947,1758,1611,894,328,812,573
ACSSF,2011m1,co,000,0018,0000109,,,,,,,,,,,,,,,,,,,,,,,,,,1166,993,694,314,180,360,203,260,245,177,1374,1760,1166,1739,1840,1877,512,1692,1677,450,1166,993,694,340,521,309
ACSSF,2011m1,co,000,0018,0000110,3624,2827,1955,1640,775,874,2250,2135,1336,2134,1897,871,917,1579,1254,847,810,3632,3571,3442,1589,1240,1589,1518,433,3536,3103,1815,875,1022,735,1081,410,379,582,7026,6581,3536,3624,3373,2749,2478,3632,3608,1896,3536,3103,1815,1409,1255,717
ACSSF,2011m1,co,000,0018,0000111,2771,1966,1215,976,1109,201,1220,1212,283,1847,1366,507,1126,667,1343,1235,555,1627,1277,780,969,69,798,661,407,3138,2769,964,272,568,557,201,228,118,415,5566,4299,3138,2771,2537,2080,1740,1627,1068,1060,3138,2769,964,592,587,443
